well i say they 're doing a great job transformation is amazing the food is exactly the same except there 's less of a wait : - -rrb-		5		1
i had a bowl with yellowtail and various veggies over warm rice . everything is super fresh and delicious . i 'll be back !		5		1
great food and lovely customer service . i felt like i if i was at home . wish we would a place like this in los angeles .		5		1
burgers were great , full of flavor . meat was very lean . atmosphere is kinda trendy and contemporary . our server was very friendly .		5		1
having a great time at eclipse . the new renovations pop out . the cocktail waitress have great energy . ca n't wait to come back		5		1
this is a great location ! great variety and always have a sale section :-rrb- working are friendly and knowlegable .		5		1
sehr nette bedienung . klasse ambiente . super kaffee . wir haben nichts gegessen .		5		1
the staff was very attentive .		5		1
when i received my pita it was huge it did have a lot of meat in it so thumbs up there .		5		1
great happy hour , tasty rolls and friendly service . our go-to place for affordable and delicious sushi in vegas .		5		1
the food , amazing .		5		1
love this place . . great brunch spots with a nice atmosphere . i highly suggest checking this spot out to see for yourselves .		5		1
good food , great service ! i had the pulled pork and eggs with rosemary potatoes . nice atmosphere as well . large menu , lots of choices .		5		1
food is excellent and the staff is great !!! love the soft bread , i make sure to pop up atleast once a week		5		1
love love love the coffee here . this had to be our first stop in montreal . great neighborhood spot .		5		1
this place was the best ... our server was great , i would definitely go back and recommend this place ... love the spicy miso ramen !!!!		5		1
this place is delicious and the service is great ! the food is the best i have had !!!!! the spring rolls are my favorite !!!!		5		1
had a great experience ! look no further if you need your glasses fixed . they went above and beyond for me .		5		1
cooked to perfection and the service was impeccable .		5		1
nice neighborhood bar with a cool vibe . usually not too crowded , but always a friendly face or two .		5		1
i hope this place sticks around .		5		1
i had several vehicle tint there and one of them sold after 5 years . the job is solid .		5		1
amazing food and outstanding service . definitely a place to try anytime you 're in vegas .		5		1
one word to describe pasqual 's is delicious ! their nachos and breakfast burritos are top notch !		5		1
fyi - now they are closed on sundays and open on mondays . still bomb .		5		1
loved the gobbler turkey burger . the fries are super tasty , the beer is perfect and the pickles are all great . you should try them all .		5		1
hands down a great place to get some mexican food . great service , food and it 's fairly cheap !		5		1
the bomb !! the pizza was the best i ever had . the service was fast and efficient . great place to go eat pizza !!!		5		1
this place is so good !!! the owners are sweet people mmmmm i 'm hungry now , guess where i 'm going ??? hmmm		5		1
weather your #paleo , #glutenfree , #vegan or just want great #healthy you ca n't go wrong with lyfe delicious and healthy food .		5		1
best option in square one food court by far , made to order option is excellent , general tao is made perfectly here		5		1
great food with a great price . location is good and you can eat outside . food comes out nice and hot . i recommend the arkansas spicy sauce .		5		1
their rotating beers on tap is also a highlight of this place .		5		1
i look forward to attend the event on february 21st from 10 am to 5pm !		5		1
small portions , good food , great ambiance , good service .		5		1
i do n't have very many words to say about this place , but it does everything pretty well .		5		1
entire family enjoyed the teppan experience . food good , service good , atmosphere good .		5		1
omfg !!! best french toast !! steaks , tots and sandwiches are great too . pricey but services were nice . yum !		5		1
stopped by during the late may bank holiday off rick steve recommendation and loved it .		5		1
kids pizza is always a hit too with lots of great side dish options for the kiddos !		5		1
pretty good . for the price you get a lot of food . fast and nice service . i 'd come back .		5		1
kind people , wonderful tom yum noodle and excellent green tea . i will definitely be coming back .		5		1
this is the best greek food ever ! better than i 've had in greece ! you must experience simply greek !		5		1
really amazing italian kitchen . awesome atmosphere , service , and of course great italian food .		5		1
this place is awesome !!! best mexican food we have had in vegas !!!! the service is fast and large portions !!!!		5		1
awesome customer service ! trey was wonderful in helping me return an item and so friendly !		5		1
amazing food ! it 's so far from my house that i rarely visit , but i always leave happy . the sweet potato fries are fantastic !		5		1
this place is two thumbs up ... way up .		5		1
staff is super friendly , awesome atmosphere . i 'm a bit of a beer snob and really dig the beer selection here .		5		1
this place is awesome !! whether you 're having salad , sandwich or smoothie they have it all & super delicious !!!! #yumyum !		5		1
best experience in las vegas . for the past few days we have been to a lot of celebrity chef restaurants . this is by far the best .		5		1
the best sub i 've had in a long time ! the server was great and i will definitely be back soon !!		5		1
hands down the best tacos in phoenix . they have ruined any other taco shop for me . dont think abt it twice and go .		5		1
bobby and philly cheese steaks are 2 of their best menu choices . 5 star every time .		5		1
had dinner here sunday night . sushi is always top quality and great to pair with a good sake . service was excellent .		5		1
family favorite . great food , well prepared at reasonable prices . baba and hummus are consistently good .		5		1
amazing teriyaki and pot stickers . . i could go here for lunch every day !		5		1
the food is sooo good ! i 've been here tons of times . the tacos , chimichanga , nutella desert and so many other dishes are amazing !		5		1
this is my go to place for alterations . they did an excellent job on hemming my jeans . the lady is always friendly to me every time i go .		5		1
of all the dishes , the salmon was the best , but all were great .		5		1
the bloody mary was delicious , the eggs benedict was cooked perfect and the bartender was great . will definitely be back		5		1
one of my favorite kbbq place ! great service ! especially from luna she was awesome !! will definitely recommend this place !		5		1
food was awsome had some good flavors . staff was very nice . i went and it was busy but worth the wait .		5		1
do a great pub quiz ! unfortunately we came last but great fun , really enjoyed myself , back again next sunday !		5		1
swanie is seriously the greatest and sweetest lady ever . go visit her and some amazing food . thank you for the amazing service .		5		1
food amazing , it 's kinda of far from me but worth driving there . been there 3 times in 2 months		5		1
holy cow we had the rambo burger and the blt and ca n't wait to come back to the sixties again !		5		1
pretty cool i would say .		5		1
the food is amazing hereï 1/4 we didnt reserve a l'avanceï 1/4 so we waited for abt 15minsã $ ` it worth waiting anyway		5		1
my local thai place ... i usually get pad thai and massaman curry		5		1
i love this place , they never seem to disappoint . their butter poached steaks are to die for & glen gives the best service in town .		5		1
amazing breakfast i had have in a while i appreciate the kindness of the waiters . fantastic food they have ill definitely be back .		5		1
awesome staff , great breakfast burrito and taco options ! very clean and neat atmosphere in an old gas station .		5		1
their salads and bowls are incredibly filling , healthy , and delicious . the best healthy food option in the neighbourhood by far .		5		1
i have never had better service . i have never had so many compliments about my fendi glasses !		5		1
we stopped by for a casual business lunch and discovered great food and relaxing outdoor patio atmosphere .		5		1
best place in town to get your supplements ... prices are great , customer service is awesome		5		1
best food ever !! worth the wait and the staff is exceptional ! try the chicken skins , veal meatballs and turkey burger		5		1
i loved this place ! affordable quality food . bottomless chips and salsa ! great service ! i could go on !		5		1
this is my new fav vegas buffet spot .		5		1
a little pricey for breakfast but sooo with it ! you need to go and try the french toast log , it is big enough to split between two people .		5		1
come here all the time with the guys . christy is awesome and service and beers are great and cold ... keep em coming !		5		1
just my favorite place for getting meat ! prime ribs , lamb chops are the best around the area !		5		1
this was amazing . earth burger -lrb- no meat -rrb- was the best veggie burger i 've ever put in my mouth . score gordon , score .		5		1
great pizza , i order online because i 'm outside their delivery zone . it 's worth the drive & always ready when i get there .		5		1
the tree of life sandwich is amazing ! not only is the food great but the staff is always friendly and knowledgeable .		5		1
yum !!!!! this place is delicious . i could eat here every day . the staff is very friendly and brings out your food at very reasonable times .		5		1
can only vouch for their pizza and it 's some of the best pizza around this area . staff is always friendly and never had a bad experience .		5		1
i have never had so many compliments on my hair since i started going there over a year ago . the quality and the trendy styles are awesome !		5		1
this is my favorite roberto 's location . the food is amazing . i can not a week without eating here . everything is so delicious .		5		1
always has the best deals in town and largest selection ! the staff is also the best , very friendly and helpful !		5		1
billy sandweg has the best cupcakes ever !!!! they are huge , and yummy . you wo n't be disappointed , they beat sprinkles cupcakes any day .		5		1
i would definitely recommend the wings as well as the pizza .		5		1
excellent sushi ! im a big food lover and kai does a great job . highly recommend		5		1
best tacos in town by far !!		5		1
great japanese food and environment . always busy so make sure to make a reservation and have the honey toast for dessert !		5		1
loves the duck and pan fried noodles . super fast service . decently priced . totally recommend and definitely will be returning !		5		1
phenomenal ! try the ceviche - so fresh and delicious ! portions of everything are generous and well-priced . i love this place !		5		1
john and his entire crew set the bar for service at westgate !!!! best part of our trip to az ! thanks john ! you guys rock !!!		5		1
best place to watch sporting events , attentive and friendly staff , and the truffle pizza is so damn good .		5		1
just had lunch here and had a great experience .		5		1
i ordered the voodoo pasta and it was the first time i 'd had really excellent pasta since going gluten free several years ago .		5		1
great 3 carnitas tacos , they have a full make your own setup . veer is good price nice quick meal to get back at it		5		1
friendly somali staff , comfy chairs , and delicious wraps , coffee , and spiced somali tea .		5		1
we are from new york and this pizza is amazing . best ny style i 've had outside of new york ! and the delivery was really fast		5		1
make reservations so you do n't wait awhile .		5		1
best mexican food in town love the staff and atmosphere		5		1
awesome place , the oxtail is awesome . we had the shrimp for a starter , the sangria was great .		5		1
the lamb is absolutely delicious , one of the best ! the kabob combo is amazing as well . service is incredible and delivery was very fast .		5		1
this is best suite i 've ever had 1500.00 per night oughtta do it .		5		1
the roast beef sandwich tasted really good !		5		1
love this place ! atmosphere is great . like coming here to grub on some good food with my friends . : -rrb-		5		1
very pleased with the excellent work that was done . we are enjoying our new bathroom ! thank you raul !		5		1
excellent and friendly service and best breakfast burrito and salsa ever . humongous . nice atmosphere too . love this place .		5		1
winter wobbler coming soon . no , you cant get a pitcher and you cant get a growler . it knocks you on your kiester .		5		1
omg i felt like i had never eaten thai food until this dish .		5		1
in the past 3 months i have taken in an ipad and 2 iphones , all with broken screens . techknow space is fast ! i definitely recommend them .		5		1
both of them were truly unbelievably good , and i am so glad we went back .		5		1
the best mediterranean food i have ever eaten in phoenix . the beef shawarma is awesome .		5		1
great pictures , thank you !! she is very patient and very good with kids . i highly recommend triple vision !		5		1
this is the best italian spot in las vegas !!		5		1
this is my favorite all you can eat sushi place ! their sushi is always fresh and their ayce menu includes dessert as well !		5		1
conclusion : very filling meals .		5		1
love love love this store eay transaction and easy shipping		5		1
as for the service : i 'm a fan , because it 's quick and you 're being served by some nice folks .		5		1
local watering hole . never had a bad experience here . staff is great and always making sure your glass is full . my go to place for keno !		5		1
love geting from this place . found it a few weeks ago . new york style pizza like my mama mia used to make !!! deff recomended		5		1
love this place ! great food and service , super cute ! my entire family loves this place !		5		1
the first time i ever came here i had an amazing experience , i still tell people how awesome the duck was .		5		1
love the margaritas , too !		5		1
service is also cute .		5		1
140 + reviews and five stars . nuff said . john was fun to work with and the experience was fast and pleasant . all thumbs up : -rrb-		5		1
good food , good service .		5		1
best coffee shop in stouffville and they have the awards to prove it .		5		1
so far this is cleanest most organized ross i have been to . the lines are not too bad at all .		5		1
great place to have some drinks , win at keno , and hang with good friends . they 've redone the whole place too ...		5		1
the most amazing , classic dive bar in all of a las vegas ! great atmosphere and always a fun time .		5		1
go see robert , best bartender in vegas . the food is great as well .		5		1
we live in the area , my daughter and i are hooked , my husband too ! great food , great service and the home made salsa is delish !		5		1
it 's been many years since i 'd been here , so decided to switch it up for lunch ... i remember why i used to love it so much now !		5		1
always love eating here . friendly staff , prompt , attentive service , great selection & absolutely delicious . every time .		5		1
the seafood was fresh and generous in portion .		5		1
i love the decor with the chinese calligraphy wall paper .		5		1
blue crab benedict and trio mimosa were great ! oh and our server was pretty friendly and unpretentious too : -rrb-		5		1
come here and they will give you good food or fix it . waiter was superb !		5		1
love this place !! everything is good here . the menudo and street tacos are really good . clean and friendly .		5		1
gives a great burn , and after only a week i can see a change in my legs . love this workout !		5		1
i love the kolbe burger here ! of course i always have a vodka and cranberry with that too ! ; - -rrb-		5		1
my boyfriend tried the mediterranean chicken salad and fell in love .		5		1
wonderful place ! very clean ! great service , and good vibes . stop in if you want a great sushi burrito !		5		1
the best place in vegas for breakfast -lrb- just check out a sat , or sun .		5		1
amazing food ! i come here at least once a week . sometimes the waits are long but it 's worth it . the elotes are top notch !		5		1
great bbq especially the burnt ends ! quality meat and sides . great service ! brenda is awesome !		5		1
love these people ! very friendly , very helpful ! only vape store i have been to but i wo n't go anywhere else :-rrb- karma always has me laughing !		5		1
no screwing around ... . the best burger i 've ever had ... . so far .		5		1
the food here was really good . i had the malay chicken curry , i would definitely come here again		5		1
if you 're not familiar , check it out .		5		1
it was just not a fun experience .		5		1
custom vapes & e-cigs is helping improve peoples ' health and giving back to the community . five stars !		5		1
very good fresh french baguette combination . iced latte is delicious . try the green waffle for desert .		5		1
fresh roll with shrimp were great . we enjoyed the phad thai , spicy basil with chicken , and pork curry . good food and attentive staff .		5		1
oh this is such a thing of beauty , this restaurant .		5		1
what 's not to love about a grilled cheese sandwich , animal style ? it 's like a salad on a bun and costs $ 1.95 . i 'll take two .		5		1
an absolute treasure with a relaxed atmosphere and quick service ! the feuilles de vigne were absolutely amazing !!		5		1
never had anything to complain about here .		5		1
everyone should try this place out the food is so good ca n't wait to come back and stuff my face lol		5		1
awesome food . shared three different plates , and they were all perfectly balanced , seasoned , and cooked .		5		1
dayum . i know burgers . this place is legit .		5		1
i love this place ! there are other locations ! be careful of high volume times cuz it gets crowded ! i love the tacos and redchille !!!		5		1
server donna was great got our food quick and as always the chicken enchalada omlette was the best ! ~ !!!		5		1
love this place ! service and food are both excellent ! been here 20 + times ! great pasta , pizza , salads and desserts !		5		1
service was excellent and prices are pretty reasonable considering this is vegas and located inside the crystals shopping mall by aria .		5		1
everything surprises me ! i have been here several times a month ! jabistro is the best japanese food restaurant !		5		1
super helpful and a huge selection ! the guy there helped me choose the right one as a starter and showed me how to load it .		5		1
delicious food and a very large menu . the prices are competitive and always leaves me satisfied .		5		1
this location is rather small , but the food is always delicious ! and service was great too ! do n't be afraid to mix those rubs either		5		1
the staff is friendly and the joint is always clean .		5		1
great atmosphere , friendly staff , fantastic beer selection ; both on tap and off . one of my favorite hang outs : - -rrb-		5		1
i love that you can pile on the toppings ! great pizza . the people here really try to please you . great job guys . see you soon !		5		1
hangin at the steel horse enjoying an awesome band sidewinder ... classic rock at its best . this will be my friday night spot .		5		1
first time here . great little place . nice , but not to fancy . great food and atmosphere . would recommend !		5		1
frozen hot chocolate is the best .		5		1
this place is great ! love the food and atmosphere . probably my favorite place to eat on all of lee rd. .		5		1
get good , friendly staff , very welcoming cool and easy going vibe . stop in and check this one out .		5		1
i always come here when i come to vegas ! the food has a lot of flavor compared to the cheap chinese imitation you see so many in vegas !		5		1
my partner and i just discovered this place and have been there twice in as many days . its fantastic !		5		1
my favorite place in charlotte to get a turkey burger . lots of flavor ! the sweet potato fries are also a favorite and are perfectly crispy !		5		1
love ghostbar ! - great view - good drinks - good vibes i absolutely loved everything about ghostbar . no complains at all .		5		1
my go to place for butcher . great staff and highest quality ! the bbq is one of the best in town ! can not go wrong with their food .		5		1
everyone has great customer service here , i have nothing to say about improving . it 's just great and i appreciate them !		5		1
they really want to make your experience a good one .		5		1
as always the evening was wonderful and the food delicious !		5		1
best mexican food in the valley ! this is my go-to everytime i 'm in phoenix and craving something delicious . quick , affordable and tasty !		5		1
definitely worth venturing off the strip for the pork belly , will return next time i 'm in vegas .		5		1
consistent and excellent . you have to try their ribs , i really think they are the best in town .		5		1
service was impeccable -lrb- dominic -rrb- the filet was prepared perfectly . highly recommend .		5		1
stopped here after reading about this store . not disappointed ! very clean , good selection of clothes . very nice staff . glad i stopped by .		5		1
from someone who knows , trust me , the nachos are amazing ! nice outdoor seating on the patio too .		5		1
no idea who rebus is , but this is a fantastic pub , staff are great , locals and beers also great . i will return !!		5		1
this place has the absolute best sushi and so many choices . kinda expensive tho . ignore the yelp menu prices as they are not accurate !!		5		1
my favorite vietnamese restaurant . most likely the best vietnamese food in las vegas . i would highly recommend you try this place .		5		1
great service and food is delicious !!!!! the calzone was amazing and the salad was very fresh ... : -rrb-		5		1
hands down one of the best steakhouses i 've ever been to , and by far best in cleveland . it 's something no meat lover should miss .		5		1
nice pub , but the curry sauce was bland and watery?only negative thing i found with this public house !		5		1
my new favorite sushi place all the fish is fresh and i get a sushi burrito with no rice because i try to cut down on the carbs		5		1
the food was delicious , service was speedy , restrooms were clean . i 'm definitely recommending this place to everyone .		5		1
good food , good prices , and fast service . check out the specials board for the best choices and best meals ! you will love it !		5		1
an egg on a hot dog , and some tots with amazing dippin sauces , make me one very , very , happy girl .		5		1
outstanding food and service . a hidden gem ! huge portions . i got two giant fried pork chops with my order !		5		1
excellent service and fantastic food . save room for their special deserts .		5		1
the food was excellent ! i had the wings and the blt . the staff were attentive and friendly . i 'll definitely be back .		5		1
really good food and a nice atmosphere -- right next to the movies and the happy hour starts at 2 !!! perfect and early		5		1
amazeballs ! from the ambiance to the service to the baked goods ... so yummy . try the strawberry lemonade macaroon , wo n't regret it .		5		1
laid back casual atmosphere . super comfy couches and wonderful beverages .		5		1
went here with some friends for first friday . the food was great . they had fire throwers . pretty cool place .		5		1
great sandwiches on great bread . big steer was good , although may have been better if it was served warm . staff was friendly too .		5		1
delicious ! i 've been searching for authentic mexican cuisine since i moved here . this is it . the best !		5		1
grace was a wonderful drive thru employee . she was easy to understand , polite , and genuine . the food was fresh and delicious !		5		1
it is rare when you find a place where the service is as good as the food . in particular , the wings are hands down the best in phoenix !		5		1
delicious indian food ... meat and chicken were very tender and juicy ... friendly and fast service ... highly recommended		5		1
a fantastic neighborhood gem !!!		5		1
love the lamb shank and spicy feta fries ! best mediterranean food in the area with friendly staff and reasonable prices : -rrb-		5		1
love this place ! always have what we need and dave thomas in sales is so personable and makes it a fun place to shop . we will be back !		5		1
i got to enjoy the seafood salad , with a fabulous vinegrette .		5		1
i had a studio suite and loved it . it was very nice and well worth the price . the shower is dope and the view is great .		5		1
i love the fact that everything on their menu is worth it .		5		1
very convenient , since we were staying at the mgm !		5		1
best breakfast ! love the no. 10 ! yum !! i love the outside seating , it 's perfect for people watching on the square .		5		1
service is quick and even `` to go '' orders are just like we like it !		5		1
food is great ! awesome selection of microbrews ! the staff is friendly and efficient .		5		1
on the good side , the staff was genuinely pleasant and enthusiastic - a real treat .		5		1
super delicious and authentic ! the people are friendly , and the service was really fast . this will be the go to spot from now on .		5		1
love the family atmosphere they are the nicest people at this family run diner		5		1
what an awesome place !! it felt like my last visit to thailand . the food was great and the atmosphere was as well .		5		1
their menu is diverse , and reasonably priced .		5		1
best pad thai in the city . . great service , kind of loud and gets really busy but is worth the wait .		5		1
i come here with my gf often ... never been let down foods always good and the staff is really cool !! alien burritos here are a must have !!		5		1
try their artichokes . we are addicted . the restaurant is a little pricey but well worth the money . food and service is always perfect		5		1
i do n't know what kind it is but they have the best iced tea .		5		1
this place has great atmosphere , great coffee , and top notch friendly baristas . great place to be productive !		5		1
love this dive bar ! now they have draft beer and ipa 's and additional liquour . stan is the man !		5		1
the pizza was really excellent . we were n't there long , but i liked the atmosphere and music . ca n't wait to go back		5		1
great sushi off the strip . ivan does an unbelievable job , friendly and amazing sushi . will be back on my next vegas visit .		5		1
the cocktails are all handmade and delicious .		5		1
atmosphere - great ! service - great ! veggie sandwich ! - amazing ... hands down the freshest sandwich i have every eaten .		5		1
amazing pizza !!! great prices for portions and great sangria . great service and atmosphere		5		1
well im happy to say the food here has improved alot ! chips gucamole tacos , much better lately . we will continue to come back here .		5		1
introduced my mom to this place and love them even more now ! they where so patient with her indecision and the food was amazing as always !		5		1
no sure what everyone is complaining about . this place is clean , staff is friendly , price is fair , and food is bomb . love this place		5		1
traditional chinese dongbei style cuisine , sushi , service are good , waitresses are pretty : -rrb-		5		1
love everything about this place . food , drinks , atmosphere and a great happy hour is a plus ! yum : -rrb-		5		1
i always go to this place during my university study , it 's very close to ryerson.food is good but little expensive .		5		1
super good burgers . everything fresh . great to see in arcadia . tacos are really good also . must try the shakes		5		1
as always our meal was perfect ! i had pancakes and chicken sausage and my hubby had an omelette . i 'm now on my couch in a food coma , lol !		5		1
i love spice island . the mango chicken is awesome . i never have a bad experience here .		5		1
this was my first crawfish experience , and it was delicious !		5		1
great food no matter what day or time of the morning , always a wait does n't anyone in this town wok anymore ?		5		1
this is my favorite place to eat in toronto ! be sure to try their lobster & crab soup !!		5		1
best breakfast spot in the city . huge portions and great tasting food . try the monster breakfast burrito .		5		1
probably the best mushrooms i 've ever had . beef was nice . service a little slow but ambiance was great .		5		1
great atmosphere , good food , great service . portion sizes were good and the apps delivered as expected . great happy hour spot ...		5		1
love love love the food !!! great food portion and great service !!! amberlee was so helpful and made our breakfast very enjoyable		5		1
this place rocks ! went in with my husband for a raffle ticket to win the chance to purchase some sneakers and his name was picked ! awesome !		5		1
the grits bowl is really good bacon cheese eggs over top of it had a side piece of fish and fried shrimp the -lrb- bomb -rrb- !!!!!!		5		1
i 'm am so glad they are here . the food was delicious , i had the pork bulgogi . i got a lot for 10 dollars .		5		1
great location , next to gondola ride . food was excellent . veg option was really nice .		5		1
the food was very good and i enjoyed every mouthful , an enjoyable relaxed venue for couples small family groups etc. .		5		1
i love fry 's our local grocery store . fries has the only low-carb yogurt i can ever find ! the employees at fries are very helpful		5		1
second time at this restaurant . the food is delicious . the staff is friendly and accommodating . the seared ahi tuna salad was yummy .		5		1
we loved the pizza ! the sauce had great flavor and the crust was deliciously crisp . the staff was helpful and friendly . we will be back .		5		1
this is by far the very best chicken pot pie i had ever had , hands down & i had alout in my day ...		5		1
my favorite restaurant in las vegas ! the seafood selection is great . def save room for the butter cake .		5		1
99cent special on the musubis ! huge portions ! great prices ! awesome customer service !		5		1
best place ever . we have been coming here for years . have tried everything on the menu . yummy . highly recommended .		5		1
great as ever ! i recommend the nutty professor milkshake .		5		1
great little running store ! very knowledgeable staff . runners serving runners . what more can you ask for ?		5		1
bomb food , bomb service ! i 'm glad i gave this spot a chance ! will be ordering again when i 'm on vegas !		5		1
best dam korean bbq i 've had in a long while ! the spicy pork belly was awesome . coming back again .		5		1
the folks at otto always make us feel so welcome and special .		5		1
very good food ! i had the breakfast burrito and fruit n nut oatmeal . high quality at the brown bag .		5		1
just opened . custom glazes and toppings with fresh made donuts . tried the carmel with bacon topping . tasty !!!		5		1
clean store and friendly staff . good selection of transformers from all lines .		5		1
this place was amazing . great food . our server christina went above and beyond . so wonderful friendly and will definitely be back !		5		1
love this place ! good food - yummy burgers and wraps , cheap beer , and i 've never had to wait for a seat .		5		1
awesome patio :-rrb- great food , service and atmosphere ... love that it 's right in the neighborhood !		5		1
badass shop . killer metal , punk , hardcore and underground selection . knowledgeable owner\/operator . fair prices . do n't pass it up .		5		1
they have a good selection of food including a massive meatloaf sandwich , a crispy chicken wrap , a delish tuna melt and some tasty burgers .		5		1
this is my favorite place to eat in las vegas . love the steaks and the atmosphere and the drink called a paris romance .		5		1
amazing pizza . a good idea to call your order in ahead of time as the pies take a long time to bake . totally worth the wait ! delicious !		5		1
this place has the beat fried pickles i had ever tasted go here and order the pickles and onion rings with ranch dressing		5		1
the service is always awesome . love the banzai burger too . my family has been going to rr for years and its always a great experience .		5		1
i pretty much eat there everyday ... ! they should have a buy 10 get 1 free promotion like freshii !		5		1
it 's a great experience . they treat you like family . and the best food you 've ever had . i will definitely be here often .		5		1
won on craps , had a blast at this casino . great dealers and it has a nathans too .		5		1
recently , dined in and the food was fantastic . . best greek food in town . their rice is always perfection .		5		1
great service , beautiful restaurant , perfect view on the patio and the food was top quality with mouth watering flavors !		5		1
what is there to say , fast , delicious , friendly and a good value . what more could you ask ?		5		1
very tasty food . great ambiance . good service . hummus is a must . love the tea as well !		5		1
bin immer zufrieden gewesen , auch bei etwas ausgefallenen wã 1/4 nschen it das team immer kompetent un serviceorientiet		5		1
generous portions and great taste .		5		1
great place . when japanese expats travel across the metro area to eat here , you know it 's legit .		5		1
so they performed .		5		1
great experience!i ordered sashimi for 2 , hot and sexy roll and steak grill , everything is so yummy !		5		1
great food and excellent service . everything on the menu is fantastic		5		1
best sushi place in town ! i love the crunchy roll with eel sauce and an awesome martini . if you love sushi you 'll love it here !		5		1
this place is a staple in my take out roster . i would pick their veal sandwich as my last meal , if i had to . always delicious !		5		1
all of the awesomeness of rocky point tacos , but none of the diarrhea .		5		1
my friends and i absolutely love century . always a good time . i 'm so sad it closed down .		5		1
my first gelato experience and this was well worth the wait ! the owner was so sweet and very helpful ! going back tomorrow !		5		1
the chicken egg roll is amazing the arizona roll is excellent too this place does the best sushi in town		5		1
amazing food and staff !! can wait to go again and try more great food !! truffle fries were so fabulous !		5		1
come here get some ghost pepper bbq sauce . really good . owner guy passion about good redneck food . yum yum .		5		1
best pizza in town . -lrb- maybe lombardino 's actually is , but this is really f-ing good -rrb- . great atmosphere . love it .		5		1
the drive through line at this location always takes forever . however the food is worth it !!! ca n't go wrong with anything you order .		5		1
honest skilled craftsman who takes care of your watch in no time . would highly recommend for anything watch related .		5		1
a + . always good stuff coming out of here . prices a little high though .		5		1
best seafood pho in charlotte ! they add enoki mushrooms and crawfish , yum .		5		1
great pizza in venetian food court . thin crust - greek & cheese very tasty . baked at 800 degrees in 90 seconds . fast & efficient !		5		1
exquisite dinning experience ... best italian food in vegas !		5		1
awesome chicken curry and mediterranean food in general ! will return again , and again , and again ...		5		1
the lunch special is a really great deal , pad thai and thai tea are amazing . great customer service as well !!		5		1
the carnitas taco was not disappointing , and great flavor as well .		5		1
the service was great , they 're extremely nice to us ! it 's a cozy place to have dinner with friends .		5		1
awesome pizza ! quick and service was top notch . i will definitely bring family here again .		5		1
this place is awesome , such a cool place and where it is at makes it even cooler . have to try the beer sampler !!		5		1
plus , it 's only 8 bucks .		5		1
high-quality chicken on the chicken caesar salad .		5		1
food is phenomenal . great vibes in the restaurant . music is always on point . prices are affordable . did i mention the food ?		5		1
